_id,airline,flightNumber,origin,destination,daysOfWeek,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,scheduledDepartureTime,scheduledArrivalTime,flightTime,flightTimeMinutes,rate,seatAvail
65e367a3cb662259713343f4,IndiGo,428,Kolkata,Varanasi,"Sunday,Tuesday,Thursday,Saturday",N,Y,N,Y,N,Y,Y,18:50,20:30,01:40,100,3400,180
65e367a3cb662259713343f5,IndiGo,6527,Udaipur,Delhi,Saturday,N,N,N,N,N,Y,N,18:50,20:30,01:40,100,3400,180
65e367a3cb662259713343f6,IndiGo,5252,Mumbai,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:50,20:30,01:40,100,3400,180
65e367a3cb662259713343f7,Air India,641,Mumbai,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:50,20:30,01:40,100,3400,180
65e367a3cb662259713343f8,IndiGo,5073,Mumbai,Raipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:50,20:30,01:40,100,3400,180
65e367a3cb662259713343f9,IndiGo,216,Visakhapatnam,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:50,20:35,01:45,105,3570,180
65e367a3cb662259713343fa,Air India,629,Mumbai,Nagpur,"Sunday,Tuesday,Wednesday,Friday,Saturday",N,Y,Y,N,Y,Y,Y,18:50,20:35,01:45,105,3570,180
65e367a3cb662259713343fb,Air India,629,Mumbai,MIHAN,"Sunday,Tuesday,Wednesday,Friday,Saturday",N,Y,Y,N,Y,Y,Y,18:50,20:35,01:45,105,3570,180
65e367a3cb662259713343fc,IndiGo,6128,Bengaluru,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:50,20:35,01:45,105,3570,180
65e367a3cb662259713343fd,SpiceJet,2956,Jabalpur,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:50,20:35,01:45,105,3570,180
65e367a3cb662259713343fe,AirAsia India,1561,Bengaluru,Mumbai,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",N,Y,Y,Y,Y,Y,Y,18:50,20:35,01:45,105,3570,180
65e367a3cb662259713343ff,Vistara,854,Bengaluru,Mumbai,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",N,Y,Y,Y,Y,Y,Y,18:50,20:40,01:50,110,3740,180
65e367a3cb66225971334400,SpiceJet,408,Hyderabad,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:50,20:40,01:50,110,3740,180
65e367a3cb66225971334401,FlyBig,405,Hyderabad,Bhopal,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:50,20:40,01:50,110,3740,180
65e367a3cb66225971334402,IndiGo,5239,Mumbai,Raipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:50,20:40,01:50,110,3740,180
65e367a3cb66225971334403,Jetlite,418,Mumbai,Jaipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:50,20:45,01:55,115,3910,180
65e367a3cb66225971334404,SpiceJet,311,Delhi,Aurangabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:50,20:45,01:55,115,3910,180
65e367a3cb66225971334405,IndiGo,755,Mumbai,Kochi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:50,20:50,02:00,120,4080,180
65e367a3cb66225971334406,Air India,850,Pune,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:50,20:55,02:05,125,4250,180
65e367a3cb66225971334407,IndiGo,7264,Kolkata,Raipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:50,20:55,02:05,125,4250,180
65e367a3cb66225971334408,GoAir,323,Delhi,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:50,20:55,02:05,125,4250,180
65e367a3cb66225971334409,TruJet,179,Hyderabad,Indore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:50,21:00,02:10,130,4420,180
65e367a3cb6622597133440a,IndiGo,243,Kolkata,Hyderabad,"Sunday,Tuesday,Thursday",N,Y,N,Y,N,N,Y,18:50,21:00,02:10,130,4420,180
65e367a3cb6622597133440b,SpiceJet,2933,Delhi,Amritsar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:50,21:05,02:15,135,4590,180
65e367a3cb6622597133440c,IndiGo,6016,Chennai,Kolkata,"Sunday,Tuesday,Thursday",N,Y,N,Y,N,N,Y,18:50,21:10,02:20,140,4760,180
65e367a3cb6622597133440d,IndiGo,5037,Bhubaneswar,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:50,21:15,02:25,145,4930,180
65e367a3cb6622597133440e,IndiGo,364,Chennai,Ranchi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:50,21:20,02:30,150,5100,180
65e367a3cb6622597133440f,Air India,573,Bengaluru,Patna,"Sunday,Wednesday,Thursday",N,N,Y,Y,N,N,Y,18:50,21:20,02:30,150,5100,180
65e367a3cb66225971334410,IndiGo,5005,Goa,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:50,21:25,02:35,155,5270,180
65e367a3cb66225971334411,IndiGo,6386,Goa,Delhi,Saturday,N,N,N,N,N,Y,N,18:50,21:30,02:40,160,5440,180
65e367a3cb66225971334412,GoAir,592,Kolkata,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:50,21:50,03:00,180,6120,180
65e367a3cb66225971334413,IndiGo,6793,Kolkata,Amritsar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:50,21:50,03:00,180,6120,180
65e367a3cb66225971334414,Vistara,886,Kochi,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:50,21:55,03:05,185,6290,180
65e367a3cb66225971334415,Air India,513,Thiruvananthapuram,Delhi,Tuesday,N,Y,N,N,N,N,N,18:50,22:05,03:15,195,6630,180
65e367a3cb66225971334416,Air India,510,Kochi,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:55,19:35,00:40,40,1360,180
65e367a3cb66225971334417,IndiGo,7996,Goa,Hubli,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:55,19:40,00:45,45,1530,180
65e367a3cb66225971334418,IndiGo,7998,Goa,Hubli,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:55,19:50,00:55,55,1870,180
65e367a3cb66225971334419,Alliance Air (India),538,Vijayawada,Visakhapatnam,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:55,19:50,00:55,55,1870,180
65e367a3cb6622597133441a,IndiGo,7268,Thiruvananthapuram,Kochi,Monday,Y,N,N,N,N,N,N,18:55,19:55,01:00,60,2040,180
65e367a3cb6622597133441b,IndiGo,436,Indore,Nagpur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:55,19:55,01:00,60,2040,180
65e367a3cb6622597133441c,IndiGo,436,Indore,MIHAN,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:55,19:55,01:00,60,2040,180
65e367a3cb6622597133441d,IndiGo,411,Bhubaneswar,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:55,19:55,01:00,60,2040,180
65e367a3cb6622597133441e,GoAir,294,Bengaluru,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",Y,Y,Y,Y,Y,N,Y,18:55,20:00,01:05,65,2210,180
65e367a3cb6622597133441f,GoAir,294,Bengaluru,Hyderabad,Saturday,N,N,N,N,N,Y,N,18:55,20:00,01:05,65,2210,180
65e367a3cb66225971334420,SpiceJet,1047,Hyderabad,Tirupati,Friday,N,N,N,N,Y,N,N,18:55,20:00,01:05,65,2210,180
65e367a3cb66225971334421,IndiGo,7105,Ahmedabad,Indore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:55,20:00,01:05,65,2210,180
65e367a3cb66225971334422,SpiceJet,1267,Hyderabad,Rajahmundry,"Sunday,Monday,Wednesday,Thursday,Saturday",Y,N,Y,Y,N,Y,Y,18:55,20:05,01:10,70,2380,180
65e367a3cb66225971334423,GoAir,294,Bengaluru,Hyderabad,"Sunday,Monday,Wednesday,Thursday,Friday,Saturday",Y,N,Y,Y,Y,Y,Y,18:55,20:05,01:10,70,2380,180
65e367a3cb66225971334424,IndiGo,2193,Chandigarh,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:55,20:05,01:10,70,2380,180
65e367a3cb66225971334425,GoAir,736,Patna,Bhubaneswar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:55,20:10,01:15,75,2550,180
65e367a3cb66225971334426,IndiGo,6113,Kochi,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:55,20:10,01:15,75,2550,180
65e367a3cb66225971334427,Akasa Air,1368,Bengaluru,Kochi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:55,20:10,01:15,75,2550,180
65e367a3cb66225971334428,SpiceJet,8733,Delhi,Udaipur,"Sunday,Monday,Wednesday,Thursday,Friday,Saturday",Y,N,Y,Y,Y,Y,Y,18:55,20:15,01:20,80,2720,180
65e367a3cb66225971334429,AirAsia India,453,Jaipur,Ahmedabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",Y,Y,Y,Y,Y,N,Y,18:55,20:15,01:20,80,2720,180
65e367a3cb6622597133442a,SpiceJet,3714,Bengaluru,Madurai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",Y,Y,Y,Y,Y,N,Y,18:55,20:15,01:20,80,2720,180
65e367a3cb6622597133442b,Alliance Air (India),760,Ranchi,Patna,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:55,20:15,01:20,80,2720,180
65e367a3cb6622597133442c,SpiceJet,1059,Hyderabad,Visakhapatnam,"Sunday,Monday,Wednesday,Thursday,Saturday",Y,N,Y,Y,N,Y,Y,18:55,20:20,01:25,85,2890,180
65e367a3cb6622597133442d,IndiGo,621,Hyderabad,Indore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:55,20:20,01:25,85,2890,180
65e367a3cb6622597133442e,SpiceJet,4053,Tirupati,Hyderabad,"Sunday,Tuesday,Thursday,Saturday",N,Y,N,Y,N,Y,Y,18:55,20:20,01:25,85,2890,180
65e367a3cb6622597133442f,IndiGo,6993,Mumbai,Ahmedabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:55,20:20,01:25,85,2890,180
65e367a3cb66225971334430,IndiGo,7413,Dehradun,Jaipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:55,20:20,01:25,85,2890,180
65e367a3cb66225971334431,Alliance Air (India),612,Amritsar,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:55,20:20,01:25,85,2890,180
65e367a3cb66225971334432,SpiceJet,3562,Jaipur,Amritsar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:55,20:25,01:30,90,3060,180
65e367a3cb66225971334433,SpiceJet,3008,Bengaluru,Thiruvananthapuram,Monday,Y,N,N,N,N,N,N,18:55,20:25,01:30,90,3060,180
65e367a3cb66225971334434,IndiGo,2039,Delhi,Patna,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:55,20:30,01:35,95,3230,180
65e367a3cb66225971334435,IndiGo,2039,Delhi,Bhopal,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:55,20:30,01:35,95,3230,180
65e367a3cb66225971334436,Air India,571,Ahmedabad,Hyderabad,"Monday,Wednesday,Friday",Y,N,Y,N,Y,N,N,18:55,20:30,01:35,95,3230,180
65e367a3cb66225971334437,IndiGo,3117,Mangalore,Mumbai,Thursday,N,N,N,Y,N,N,N,18:55,20:30,01:35,95,3230,180
65e367a3cb66225971334438,IndiGo,216,Visakhapatnam,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",N,Y,Y,Y,Y,Y,Y,18:55,20:35,01:40,100,3400,180
65e367a3cb66225971334439,SpiceJet,6283,Kochi,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:55,20:35,01:40,100,3400,180
65e367a3cb6622597133443a,IndiGo,268,Delhi,Ahmedabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:55,20:35,01:40,100,3400,180
65e367a3cb6622597133443b,GoAir,718,Ahmedabad,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",Y,Y,Y,Y,Y,N,Y,18:55,20:35,01:40,100,3400,180
65e367a3cb6622597133443c,IndiGo,7727,Chennai,Mangalore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:55,20:35,01:40,100,3400,180
65e367a3cb6622597133443d,Jet Airways,498,Mumbai,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:55,20:40,01:45,105,3570,180
65e367a3cb6622597133443e,IndiGo,2698,Delhi,Vadodara,Friday,N,N,N,N,Y,N,N,18:55,20:40,01:45,105,3570,180
65e367a3cb6622597133443f,IndiGo,524,Visakhapatnam,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:55,20:45,01:50,110,3740,180
65e367a3cb66225971334440,IndiGo,7168,Ahmedabad,Nagpur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:55,20:45,01:50,110,3740,180
65e367a3cb66225971334441,IndiGo,7168,Ahmedabad,MIHAN,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:55,20:45,01:50,110,3740,180
65e367a3cb66225971334442,Air India,489,Delhi,Surat,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:55,20:45,01:50,110,3740,180
65e367a3cb66225971334443,IndiGo,799,Mumbai,Bengaluru,"Tuesday,Wednesday,Thursday,Friday,Saturday",N,Y,Y,Y,Y,Y,N,18:55,20:50,01:55,115,3910,180
65e367a3cb66225971334444,Vistara,788,Guwahati,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:55,20:55,02:00,120,4080,180
65e367a3cb66225971334445,IndiGo,5031,Nagpur,Delhi,Saturday,N,N,N,N,N,Y,N,18:55,20:55,02:00,120,4080,180
65e367a3cb66225971334446,IndiGo,5031,MIHAN,Delhi,Saturday,N,N,N,N,N,Y,N,18:55,20:55,02:00,120,4080,180
65e367a3cb66225971334447,Air India,489,Delhi,Surat,"Sunday,Monday,Wednesday,Thursday,Friday,Saturday",Y,N,Y,Y,Y,Y,Y,18:55,20:55,02:00,120,4080,180
65e367a3cb66225971334448,Vistara,865,Mumbai,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:55,20:55,02:00,120,4080,180
65e367a3cb66225971334449,IndiGo,2244,Mumbai,Lucknow,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:55,20:55,02:00,120,4080,180
65e367a3cb6622597133444a,IndiGo,3119,Delhi,Mumbai,Tuesday,N,Y,N,N,N,N,N,18:55,21:00,02:05,125,4250,180
65e367a3cb6622597133444b,GoAir,2607,Mumbai,Jaipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:55,21:05,02:10,130,4420,180
65e367a3cb6622597133444c,SpiceJet,927,Bengaluru,Ahmedabad,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",N,Y,Y,Y,Y,Y,Y,18:55,21:10,02:15,135,4590,180
65e367a3cb6622597133444d,SpiceJet,331,Chennai,Patna,"Monday,Wednesday,Friday,Saturday",Y,N,Y,N,Y,Y,N,18:55,21:10,02:15,135,4590,180
65e367a3cb6622597133444e,Vistara,977,Delhi,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:55,21:15,02:20,140,4760,180
65e367a3cb6622597133444f,IndiGo,543,Kochi,Ahmedabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:55,21:25,02:30,150,5100,180
65e367a3cb66225971334450,IndiGo,5163,Delhi,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:55,21:30,02:35,155,5270,180
65e367a3cb66225971334451,IndiGo,437,Jaipur,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:55,21:35,02:40,160,5440,180
65e367a3cb66225971334452,GoAir,119,Delhi,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:55,21:35,02:40,160,5440,180
65e367a3cb66225971334453,SpiceJet,5518,Hyderabad,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:55,21:45,02:50,170,5780,180
65e367a3cb66225971334454,IndiGo,6603,Delhi,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:55,21:45,02:50,170,5780,180
65e367a3cb66225971334455,Jet Airways,833,Bengaluru,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:55,21:55,03:00,180,6120,180
65e367a3cb66225971334456,IndiGo,2808,Bengaluru,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:55,21:55,03:00,180,6120,180
65e367a3cb66225971334457,IndiGo,136,Guwahati,Chennai,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",N,Y,Y,Y,Y,Y,Y,18:55,22:05,03:10,190,6460,180
65e367a3cb66225971334458,IndiGo,5913,Delhi,Calicut,"Sunday,Monday,Tuesday,Thursday,Friday,Saturday",Y,Y,N,Y,Y,Y,Y,18:55,22:05,03:10,190,6460,180
65e367a3cb66225971334459,Jet Airways,616,Kolkata,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:55,22:10,03:15,195,6630,180
65e367a3cb6622597133445a,GoAir,806,Lucknow,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,18:55,22:55,04:00,240,2750,180
65e367a3cb6622597133445b,SpiceJet,2034,Dehradun,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:00,19:45,00:45,45,1530,180
65e367a3cb6622597133445c,IndiGo,7967,Visakhapatnam,Rajahmundry,"Sunday,Friday",N,N,N,N,Y,N,Y,19:00,19:55,00:55,55,1870,180
65e367a3cb6622597133445d,Alliance Air (India),521,Bengaluru,Chennai,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",N,Y,Y,Y,Y,Y,Y,19:00,19:55,00:55,55,1870,180
65e367a3cb6622597133445e,IndiGo,7967,Visakhapatnam,Rajahmundry,"Monday,Tuesday,Wednesday,Thursday,Saturday",Y,Y,Y,Y,N,Y,N,19:00,19:55,00:55,55,1870,180
65e367a3cb6622597133445f,IndiGo,6143,Chennai,Coimbatore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:00,20:00,01:00,60,2040,180
65e367a3cb66225971334460,GoAir,294,Bengaluru,Hyderabad,Tuesday,N,Y,N,N,N,N,N,19:00,20:05,01:05,65,2210,180
65e367a3cb66225971334461,IndiGo,6663,Kolkata,Guwahati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:00,20:05,01:05,65,2210,180
65e367a3cb66225971334462,SpiceJet,1216,Bengaluru,Madurai,Monday,Y,N,N,N,N,N,N,19:00,20:10,01:10,70,2380,180
65e367a3cb66225971334463,SpiceJet,1216,Bengaluru,Madurai,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",N,Y,Y,Y,Y,Y,Y,19:00,20:10,01:10,70,2380,180
65e367a3cb66225971334464,IndiGo,7149,Chennai,Vijayawada,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:00,20:10,01:10,70,2380,180
65e367a3cb66225971334465,IndiGo,986,Kochi,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:00,20:15,01:15,75,2550,180
65e367a3cb66225971334466,IndiGo,6174,Hyderabad,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:00,20:15,01:15,75,2550,180
65e367a3cb66225971334467,SpiceJet,3432,Coimbatore,Bengaluru,Friday,N,N,N,N,Y,N,N,19:00,20:15,01:15,75,2550,180
65e367a3cb66225971334468,SpiceJet,3478,Thiruvananthapuram,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",N,Y,Y,Y,Y,Y,Y,19:00,20:20,01:20,80,2720,180
65e367a3cb66225971334469,SpiceJet,231,Mumbai,Ahmedabad,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",N,Y,Y,Y,Y,Y,Y,19:00,20:20,01:20,80,2720,180
65e367a3cb6622597133446a,SpiceJet,3251,Chennai,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:00,20:20,01:20,80,2720,180
65e367a3cb6622597133446b,IndiGo,776,Visakhapatnam,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:00,20:20,01:20,80,2720,180
65e367a3cb6622597133446c,Alliance Air (India),646,Dehradun,Delhi,"Sunday,Tuesday,Thursday,Saturday",N,Y,N,Y,N,Y,Y,19:00,20:20,01:20,80,2720,180
65e367a3cb6622597133446d,IndiGo,237,Ahmedabad,Jaipur,Monday,Y,N,N,N,N,N,N,19:00,20:25,01:25,85,2890,180
65e367a3cb6622597133446e,IndiGo,237,Ahmedabad,Jaipur,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",N,Y,Y,Y,Y,Y,Y,19:00,20:25,01:25,85,2890,180
65e367a3cb6622597133446f,IndiGo,475,Thiruvananthapuram,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:00,20:25,01:25,85,2890,180
65e367a3cb66225971334470,SpiceJet,2781,Bengaluru,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:00,20:25,01:25,85,2890,180
65e367a3cb66225971334471,IndiGo,623,Delhi,Indore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:00,20:25,01:25,85,2890,180
65e367a3cb66225971334472,SpiceJet,4032,Guwahati,Kolkata,"Sunday,Tuesday,Thursday",N,Y,N,Y,N,N,Y,19:00,20:25,01:25,85,2890,180
65e367a3cb66225971334473,IndiGo,7153,Indore,Surat,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:00,20:25,01:25,85,2890,180
65e367a3cb66225971334474,SpiceJet,2960,Hyderabad,Visakhapatnam,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:00,20:25,01:25,85,2890,180
65e367a3cb66225971334475,TruJet,183,Ahmedabad,Aurangabad,"Monday,Tuesday,Wednesday,Friday,Saturday",Y,Y,Y,N,Y,Y,N,19:00,20:30,01:30,90,3060,180
65e367a3cb66225971334476,Alliance Air (India),896,Goa,Mysore,Monday,Y,N,N,N,N,N,N,19:00,20:30,01:30,90,3060,180
65e367a3cb66225971334477,IndiGo,7274,Hyderabad,Chennai,Wednesday,N,N,Y,N,N,N,N,19:00,20:30,01:30,90,3060,180
65e367a3cb66225971334478,TruJet,203,Hyderabad,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:00,20:30,01:30,90,3060,180
65e367a3cb66225971334479,GoAir,242,Pune,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",Y,Y,Y,Y,N,Y,Y,19:00,20:30,01:30,90,3060,180
65e367a3cb6622597133447a,IndiGo,997,Kolkata,Lucknow,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,19:00,20:30,01:30,90,3060,180
